AphiaID	scientific_name	dyntaxa_id
176158	Gomphonema olivaceum var. olivaceum	248641
17616	Cafeteriaceae	2003141
176164	Gomphonema parvulum var. parvulum	237869
176171	Gomphonema micropus	262766
176172	Gomphonema truncatum	237870
176178	Gomphonema capitatum	262743
176193	Surirella robusta	237905
176194	Surirella spiralis	237906
176196	Surirella splendida	237907
176202	Surirella tenera	237909
176207	Surirella turgida	237910
176209	Synedra acus var. acus	248618
17622	Siluaniaceae	2003142
176238	Synedra nana	238004
176246	Fragilaria parasitica var. subconstricta	262855
176249	Synedra toxoneides	238006
176260	Synedra utermoehlii	238008
176261	Tabellaria binalis	237976
176272	Tabellaria fenestrata var. asterionelloides	263345
176294	Tabularia tabulata	237997
176338	Tabularia waernii	237998
176342	Tetracyclus	1010504
176343	Tetracyclus glans	237974
176347	Tetracyclus lacustris	256828
176369	Thalassiophysaceae	2003209
176370	Thalassiophysa	1010493
176371	Thalassiophysa hyalina	237936
17638	Cryptophyta	5000059
176384	Tropidoneis dannfeltii	237491
176385	Tryblionella	1010461
176386	Tryblionella acuminata	237693
17639	Cryptophyceae	4000167
176390	Tryblionella angustata	237694
176393	Tryblionella apiculata	237695
17640	Cryptomonadales	3000615
176404	Tryblionella circumsuta	237696
176409	Tryblionella coarctata	237697
17641	Hemiselmidaceae	2003221
176411	Tryblionella debilis	237698
176414	Tryblionella gracilis	237699
176420	Tryblionella levidensis	237701
17644	Cryptomonadaceae	2003220
17651	Leucocryptos	1010526
176527	Tryblionella littoralis	237702
176532	Tryblionella marginulata	237703
176534	Tryblionella navicularis	237704
176538	Tryblionella plana	237705
176540	Tryblionella punctata	237706
176542	Tryblionella salinarum	237707
176544	Tryblionella victoriae	237708
176545	Nitzschia tryblionella var. victoriae	256768
17655	Eutreptiaceae	2003274
17657	Eutreptiella	1010663
17662	Mamiellales	3000645
17663	Mamiellaceae	2003309
17666	Chlorodendrales	3000644
17667	Chlorodendraceae	2003308
177100	Coelosphaerium kuetzingianum	236853
177103	Coelosphaerium subarcticum	236855
177108	Cyanodictyon	1010267
177112	Cyanodictyon planctonicum	236879
177113	Cyanodictyon reticulatum	236880
177121	Cyanonephron	1010268
177122	Cyanonephron styloides	263738
177125	Eucapsis	1010258
177126	Eucapsis alpina	236850
177128	Eucapsis minuta	236851
177133	Gomphosphaeria multiplex	236792
177136	Gomphosphaeria salina	236793
177138	Lemmermanniella	1010266
177140	Lemmermanniella pallida	236875
177155	Lemmermanniella parva	236876
177158	Merismopedia elegans	236844
177161	Microcrocis	1010248
177164	Microcrocis geminata	236802
177175	Microcrocis sabulicola	236803
177232	Microcystis firma	236822
177245	Microcystis ichthyoblabe	263430
177252	Microcystis novacekii	236825
177390	Microcystis scripta	236827
177392	Microcystis smithii	236828
177400	Microcystis viridis	236831
177426	Pannus	1010265
177428	Pannus spumosus	236874
177430	Radiocystis	1010254
177431	Radiocystis geminata	236832
177434	Rhabdoderma	1010263
177435	Rhabdoderma compositum	236868
177437	Gloeothece	1015238
177447	Rhabdoderma lineare	257645
177449	Rhabdogloea	1010264
177450	Rhabdogloea ellipsoidea	257648
177454	Rhabdogloea linearis	236871
177458	Rhabdogloea minuta	236872
177464	Snowella atomus	236856
177465	Snowella fennica	236857
177473	Snowella litoralis	236859
177477	Snowella rosea	236860
177480	Snowella septentrionalis	236861
177482	Synechocystis	1010257
177483	Synechocystis sallensis	236849
177484	Woronichinia compacta	236862
177489	Woronichinia elorantae	236863
177490	Woronichinia fusca	236864
177492	Woronichinia karelica	236865
177496	Heteroleibleinia kuetzingii	236788
177499	Jaaginema	1010241
177500	Jaaginema geminatum	236779
177502	Jaaginema subtilissimum	236780
177504	Leptolyngbya tenuis	236774
177506	Limnothrix	1010242
177507	Limnothrix planctonica	236781
177508	Limnothrix redekei	236782
177512	Oscillatoria annae	236742
177516	Oscillatoria princeps	236748
177517	Oscillatoria proboscidea	236749
177518	Oscillatoria sancta	236750
177539	Phormidium irriguum	236759
177543	Phormidium kuetzingianum	236760
177555	Phormidium terebriforme	236765
177559	Planktolyngbya bipunctata	236775
177572	Planktolyngbya contorta	257545
177574	Planktolyngbya lacustris	236777
177576	Planktolyngbya limnetica	236778
177583	Planktothrix mougeotii	263726
177588	Pseudanabaena	1010244
177589	Pseudanabaena biceps	236785
177590	Pseudanabaena limnetica	236786
177592	Pseudanabaena mucicola	236787
177595	Romeria	1010243
177596	Romeria elegans	236783
177598	Spirulina baltica	236148
177601	Spirulina meneghiniana	236151
177604	Trichodesmium	1010235
177605	Trichodesmium lacustre	236767
177614	Tychonema	1010237
177615	Tychonema bornetii	236771
177618	Tychonema tenue	236772
177628	Anabaena aequalis	236901
177631	Anabaena catenula	263623
177638	Anabaena spiroides f. baltica	236903
177649	Anabaena cylindrica	236906
177651	Anabaena echinospora	236907
177659	Anabaena inaequalis	236910
177855	Psammodiscaceae	2003214
177859	Berkeleyaceae	2003181
177873	Proschkiniaceae	2003193
17788	Astasiaceae	2003272
17793	Xanthophyceae	4000110
177949	Caloneis amphisbaena var. subsalina	237541
178185	Chaetoceros peruvianus	6050984
178207	Chaetoceros neogracilis	263171
178434	Brachytrichia quoyi	263703
178437	Calothrix parasitica	263667
178438	Calothrix pulvinata	263668
178441	Cyanocystis violacea	263453
178446	Isactis	1016297
178448	Isactis plana	263675
178456	Leptolyngbya valderiana	263581
178464	Microcoleus vaginatus	263498
178477	Nodularia harveyana	236923
178482	Leptolyngbya fragilis	263570
178505	Rivularia nitida	263682
178510	Symploca	1016281
178513	Symploca hydnoides	263548
178563	Hilleaceae	2003568
178565	Hillea	1016206
178582	Eutreptia	1010662
178583	Chlamydomonas	1010783
178587	Chlamydomonas coccoides	238899
178589	Dunaliella	1010788
178590	Dunaliella tertiolecta	238914
178593	Synuraceae	2003132
178594	Synura	1010327
178595	Synura uvella	237126
178597	Coccolithaceae	2003113
178598	Coccolithus	1010279
178600	Coccolithus pelagicus	236938
178602	Stenokalyx	1015261
178604	Kephyrion spirale	237057
178609	Lagerheimia	1010732
178610	Lagerheimia genevensis	257092
178611	Oocystis	1010735
178613	Oocystis parva	238770
178617	Crucigenia	1010745
178619	Crucigenia tetrapedia	238799
178622	Dictyosphaeriaceae	2003934
178623	Dictyosphaerium	6034740
178625	Dictyosphaerium ehrenbergianum	238830
178627	Florenciella	1016197
178628	Florenciella parvula	263232
178734	Chlorogonium	1010778
178825	Stenosemella	1010649
178849	Aconchulinida	3000825
178919	Pandorina	1010791
178922	Gloeocystaceae	2003642
178924	Gloeocystis	1015206
178928	Chlamydocapsa	1010772
178930	Chlamydocapsa planctonica	257531
178936	Oocystis lacustris	238767
178938	Oocystis pusilla	238772
178939	Lagerheimia quadriseta	238750
178941	Lagerheimia subsalsa	257094
178944	Lagerheimia wratislaviensis	257095
178946	Quadrigula	1010738
178948	Quadrigula closterioides	238778
178949	Tetraedron	1015291
178956	Tetraedron minimum	257945
178957	Pseudostaurastrum	1010337
178959	Pseudostaurastrum hastatum	237144
178962	Crucigenia quadrata	238798
178972	Dunaliella salina	238913
178973	Chlamydomonadaceae	2003297
178989	Acanthoceras	1010377
178990	Acanthoceras zachariasii	264148
179048	Charales	3000404
179049	Characeae	2002558
179052	Lamprothamnium	1006636
179053	Lamprothamnium papulosum	913
179088	Achnanthes lutheri	262229
179118	Achnanthes ploenensis	262373
179145	Achnanthes semiaperta	262377
179211	Amphora eximia	262414
179232	Amphora montana	262417
179285	Asterionella ralfsii	256810
179286	Asterionella formosa var. ralfsii	263155
179314	Lacrymaria	1010659
179317	Aulacoseira italica var. tenuissima	256784
179320	Mesodinium	1010660
179360	Aulacoseira tenella	256782
179426	Brachysira follis	262366
179430	Brachysira styriaca	262436
179484	Caloneis lauta	262441
179506	Caloneis pulchra	262442
179596	Corethron hystrix	6017941
179628	Cyclotella catenata	256793
179680	Cymatopleura solea var. apiculata	262483
179688	Cymatosira lorenziana	237481
179785	Dactyliosolen antarcticus	237459
179786	Dactyliosolen blavyanus	237460
179792	Denticula elegans	263207
179796	Denticula tenuis	262523
179853	Diploneis boldtiana	262531
179933	Diploneis marginestriata	262532
179936	Diploneis minuta	262533
180023	Epithemia smithii	262582
180031	Eunotia angusta	262587
180059	Eunotia denticulata	6020470
180063	Eunotia exigua	262604
180065	Eunotia exigua var. exigua	262604
180071	Eunotia flexuosa	262607
180075	Eunotia glacialis	237943
180077	Eunotia hexaglyphis	262613
180082	Eunotia iatriaensis	262614
180086	Eunotia monodon	262621
180087	Eunotia monodon var. major	262622
180100	Eunotia meisteri	6008131
180103	Eunotia microcephala	262619
180108	Eunotia naegelii	262627
180109	Eunotia alpina	256774
180112	Eunotia formica	6008142
180113	Eunotia nymanniana	262652
180114	Eunotia paludosa	262630
180122	Eunotia pectinalis var. pectinalis	262637
180125	Eunotia pectinalis var. undulata	262637
180126	Eunotia pectinalis var. ventricosa	6012337
180139	Eunotia rhomboidea	262642
180144	Eunotia bidens	262591
180150	Eunotia serra var. serra	237950
180151	Eunotia serra var. diadema	262648
180156	Eunotia sudetica	262654
180165	Eunotia tridentula	262656
180175	Eunotia triodon	262657
180191	Fragilaria bidens	262673
180209	Triceratium exiguum	262706
180254	Frustulia weinholdii	262705
180269	Gomphonema augur var. augur	237862
180271	Gomphonema auritum	262739
180273	Gomphonema clevei	262746
180274	Gomphonema dichotomum	262749
180282	Gomphonema minutum	262768
180287	Gomphonema montanum	262771
180295	Gomphonema pseudoaugur	262785
180296	Gomphonema rhombicum	262790
180299	Gomphonema subtile	262796
180302	Gomphonema tergestinum	262797
180305	Gomphonema ventricosum	262799
180306	Gomphonema vibrio	262800
180325	Gyrosigma macrum	237642
180338	Gyrosigma strigilis	237648
180340	Gyrosigma wansbeckii	237651
180341	Hannaea	1010516
180342	Hannaea arcus	262670
180357	Hantzschia spectabilis	237758
180366	Hemidiscus	1010406
180367	Hemidiscus cuneiformis	237430
180390	Lyrella	1010469
180391	Lyrella lyra	237805
180394	Mastogloia baltica	237807
180396	Mastogloia braunii	237808
180399	Mastogloia elliptica	237809
180402	Mastogloia exigua	237810
180408	Mastogloia pumila	237811
180410	Mastogloia smithii var. smithii	248638
180418	Melosira undulata var. undulata	237444
180419	Melosira undulata var. normanii	262848
180420	Meridion circulare var. circulare	248637
180421	Meridion circulare var. constrictum	262849
180422	Minidiscus trioculatus	237250
180441	Navicula angusta	262305
180465	Navicula bremensis	262313
180483	Navicula caterva	262316
180489	Navicula clementioides	262318
180527	Navicula detenta	262326
180553	Navicula farta	262331
180555	Navicula festiva	262332
180634	Navicula laticeps	262343
180658	Navicula medioconvexa	262348
180665	Navicula peregrina var. meniscus	6017822
180690	Navicula obdurata	262857
180695	Navicula occulta	262859
180702	Navicula opportuna	262860
180703	Navicula oppugnata	262861
180735	Navicula praeterita	262866
180746	Navicula pseudobryophila	262867
180755	Navicula pseudolanceolata	262868
182742	Halopteris scoparia	232747
183533	Tintinnidae	2003256
183543	Eutintinnus	1010640
183554	Ascampbelliellidae	2003254
183555	Acanthostomella	1010638
183556	Acanthostomella norvegica	238502
183557	Eutintinnus elongatus	238505
183566	Salpingella	1010641
18526	Volvocales	3000506
18537	Tetrasporales	3000506
18608	Chaetophorales	3000415
18815	Dasycladales	3000690
19539	Euglenophyceae	4000172
19542	Dinophyceae	4000169
196191	Chamaesiphonaceae	2003556
196206	Codonellopsidae	2003263
196207	Ptychocylididae	2003257
196245	Scytonemataceae	2003562
196248	Gomontiaceae	2002560
196803	Climacodium	1010384
196815	Planktoniella sol	237249
196833	Dictyocystidae	2003255
196834	Dictyocysta	1010639
196836	Parafavella	1010648
196837	Parafavella gigantea	238519
196838	Ptychocylis	1010643
204197	Codonellopsis	1010544
204228	Chamaesiphon	1016259
204944	Blennothrix	1016273
206054	Hydrococcus	1016267
206148	Gayralia	1008566
206253	Scytonema	1016301
206450	Pilinia	1008512
20997	Pyrenomonadales	3000616
20998	Chroomonadaceae	2003222
20999	Pyrenomonadaceae	2003224
21001	Euglenaceae	2003275
21004	Halosphaeraceae	2003307
211897	Phormidium ambiguum	263501
21237	Desmarestiales	3000325
213688	Chamaesiphon incrustans	263444
213690	Chroococcus turicensis	263433
213700	Hydrococcus rivularis	263461
213711	Gloeothece palea	263402
213723	Blennothrix lyngbyacea	263480
213726	Oscillatoria jenensis	263485
213728	Arthrospira platensis	257679
213742	Pseudanabaena catenata	257703
213750	Schizothrix lardacea	263617
213753	Microchaete tenera	263687
214368	Gayralia oxysperma	232790
21621	Peranemaceae	2003276
21627	Vaucheriales	3000333
22154	Oomycota	5000038
22155	Saprolegniales	3000704
22557	Bodo	1010357
22563	Strobilidiidae	2003261
22564	Strombidinopsidae	2003264
22574	Bicosoecaceae	2003143
22576	Campylomonadaceae	2003219
22582	Geminigeraceae	2003223
22613	Pycnococcaceae	2003304
22968	Cutleriales	3000328
22970	Klebsormidiales	3000637
22974	Siphonocladales	3000689
22976	Sporochnales	3000326
22978	Tilopteridales	3000322
231760	Actiniscales	3000619
231762	Dicroerisma	1010630
231772	Dinophysaceae	2003249
231787	Akashiwo	1010612
231788	Karenia	1010613
231789	Karlodinium	1010614
231794	Proterythropsis	1010617
231795	Protodiniferaceae	2003250
231796	Amphidomataceae	2003232
231799	Lingulodinium	1010587
231800	Heterocapsaceae	2003228
231803	Ensiculifera	1010580
231805	Gotoius	1010597
231806	Podolampadaceae	2003234
231809	Lessardia	1010568
231814	Thoracosphaerales	3000681
231873	Alexandrium catenella	6330815
231888	Stephanopyxis palmeriana	237447
231889	Thalassiosira tealata	237288
232069	Mesodinium rubrum	238566
232074	Leprotintinnus	1009934
232075	Leprotintinnus bottnicus	238541
232078	Tintinnopsis parva	238552
232084	Encyonema lunatum	262553
232093	Thalassiosira bioculata	237256
232110	Dicroerisma psilonereiella	238458
232161	Dinophysis arctica	238461
232248	Polarella glacialis	6012333
232260	Dinophysis ruudii	238471
232261	Dinophysis sacculus	238472
232376	Prorocentrum cordatum	238440
232516	Mesoporos perforatus	238443
232546	Akashiwo sanguinea	238409
232598	Pyrophacus horologium	238288
232606	Amphidinium rhynchocephalum	238375
232613	Amphidinium pelagicum	238373
232625	Podolampas palmipes	238228
232663	Cochlodinium faurei	238401
232680	Cochlodinium scintillans	238406
232703	Lessardia elongata	238161
232716	Gymnodinium aureolum	238326
232772	Gymnodinium gracilentum	238336
232778	Gymnodinium heterostriatum	238338
232792	Gymnodinium irregulare	238339
232869	Gymnodinium stellatum	238356
232880	Gymnodinium verruculosum	238357
232901	Gyrodinium aciculatum	238398
232921	Protoperidinium globulus	238261
232922	Gyrodinium corallinum	238381
232947	Gyrodinium grave	238388
232952	Gyrodinium herbaceum	238389
232968	Protoperidinium roseum	238279
233024	Karenia mikimotoi	238410
233037	Karlodinium veneficum	238417
233038	Karlodinium vitiligo	238418
233143	Warnowia parva	238423
233144	Warnowia polyphemus	238424
233154	Warnowia rosea	238425
233195	Protoperidinium longispinum	238266
233369	Peridiniella danica	238293
233388	Protoperidinium defectum	238254
233390	Protoperidinium decipiens	238253
233447	Alexandrium margalefii	261362
233531	Gonyaulax helensis	238215
233592	Lingulodinium polyedra	238221
233607	Heterocapsa arctica	263263
233619	Heterocapsa minima	238165
233620	Heterocapsa niei	238166
233632	Oblea baculifera	238236
233667	Gotoius excentricus	238284
233677	Diplopelta parva	238231
233754	Corythodinium curvicaudatum	6009238
233759	Fibrocapsa	1010335
233761	Fibrocapsa japonica	237138
233763	Olisthodiscus	1010333
233765	Olisthodiscus luteus	237135
233776	Chattonella	1010332
233778	Chattonella antiqua	237132
233780	Chattonella marina	6012457
233835	Ensiculifera carinata	238205
233857	Oxytoxum criophilum	238172
233868	Oxytoxum variabile	238176
233870	Oxytoxum gracile	238173
234462	Ulva compressa	232796
234468	Ulva flexuosa	232798
234471	Ulva intestinalis	232799
234473	Ulva kylinii	232800
234474	Ulva linza	232804
234476	Ulva prolifera	232807
234481	Ulva torta	259660
234482	Saccharina	1009450
234483	Saccharina latissima	232754
235758	Stenosemella ventricosa	238523
235759	Coxliella helix	238558
235761	Favella ehrenbergii	238508
235766	Dictyocysta elegans	238503
235767	Dictyocysta lepida	238504
235802	Acanthoica quattrospina	236952
235804	Calcidiscus	1016185
235808	Fucus radicans	233706
235823	Gephyrocapsa	1016199
235827	Calyptrolithophora	1016187
235829	Corisphaera	1010293
235832	Braarudosphaeraceae	2003120
235834	Ceratolithaceae	2003630
235841	Helladosphaera	1016205
235846	Syracolithus	1010296
235848	Zygosphaera	1016241
235849	Braarudosphaera	1010297
235856	Oolithotus	1016215
235858	Calciopappus	1010287
235879	Syracolithus dalmaticus	236963
235894	Calyptrolithophora papillifera	263168
235896	Corisphaera gracilis	236960
235898	Helladosphaera cornifera	263262
