taxon_id	scientific_name	scientific_name_authority	usage_key	url	n_nordic_occurrences	synonym_usage_key	synonym_names	synonyms_n_nordic_occurrences	point_style
162802	Cyathomonadaceae	Cyathomonadaceae Pringsheim, 1944	7117	www.gbif.org/species/7117	11577			0	scaled.circles
162814	Laminariocolax aecidioides	Laminariocolax aecidioides (Rosenvinge) A.F.Peters, 1998	3198612	www.gbif.org/species/3198612	65	3198617, 3198613, 5422979, 7183168, 3198619, 3198614	Ectocarpus aecidioides, Entonema aecidioides, Gononema aecidioides, Myrionema aecidioides, Phycocelis aecidioides, Streblonema aecidioides	28	scaled.circles
162822	Anaulus balticus	Anaulus balticus Simonsen, 1959	5709603	www.gbif.org/species/5709603	0			0	scaled.circles
162823	Attheya septentrionalis	Attheya septentrionalis (Østrup) R.M.Crawford, 1994	3193069	www.gbif.org/species/3193069	453			0	scaled.circles
162837	Aulacoseira alpigena	Aulacoseira alpigena (Grunow) Krammer, 1991	3191991	www.gbif.org/species/3191991	106	3192034, 3193972	Aulacoseira distans var. alpigena, Melosira distans var. alpigena	0	scaled.circles
162846	Aulacoseira crenulata	Aulacoseira crenulata (Ehrenberg) Thwaites, 1848	3191992	www.gbif.org/species/3191992	7	3194033, 7405907, 6754390	Aulacoseira italica f. crenulata, Gaillionella crenulata, Gallionella crenulata	0	scaled.circles
162864	Aulacoseira granulata var. granulata	Aulacoseira granulata var. granulata NA	4376656	www.gbif.org/species/4376656	0			0	scaled.circles
162865	Aulacoseira granulata var. angustissima	Aulacoseira granulata var. angustissima (O.F.Müller) Simonsen, 1979	3194060	www.gbif.org/species/3194060	0			0	scaled.circles
162867	Aulacoseira islandica subsp. islandica	Aulacoseira islandica subsp. islandica (O.Müller) Simonsen, 1979	7231685	www.gbif.org/species/7231685	0			0	scaled.circles
162869	Aulacoseira islandica subsp. helvetica	Aulacoseira islandica subsp. helvetica (O.F.Müller) Simonsen, 1979	3192042	www.gbif.org/species/3192042	279	4376660, 6539761	Melosira granulata subsp. helvetica, Melosira islandica subsp. helvetica	1	scaled.circles
162877	Aulacoseira italica	Aulacoseira italica (Ehrenberg) Simonsen, 1979	3194032	www.gbif.org/species/3194032	169	9471347, 7970353	Aulacoseira italica subsp. italica, Gaillionella italica	0	scaled.circles
162879	Aulacoseira lirata	Aulacoseira lirata (Ehrenberg) R. Ross in Hartley, 1986	3192015	www.gbif.org/species/3192015	0	3192030, 3192017	Aulacoseira distans var. lirata, Aulacoseira lirata var. lirata	0	scaled.circles
162903	Aulacoseira subarctica	Aulacoseira subarctica (Otto Müller) E.Y.Haworth, 1990	7814528	www.gbif.org/species/7814528	26	3194035, 7935066	Aulacoseira italica subsp. subarctica, Melosira italica subsp. subarctica	0	scaled.circles
162906	Aulacoseira valida	Aulacoseira valida (Grunow) Krammer, 1991	3192004	www.gbif.org/species/3192004	7			0	scaled.circles
162911	Auliscus pruinosus	Auliscus pruinosus Bailey	5709597	www.gbif.org/species/5709597	0			0	scaled.circles
162912	Auliscus reticulatus	Auliscus reticulatus Greville	5730255	www.gbif.org/species/5730255	0			0	scaled.circles
162916	Bacteriastrum elongatum	Bacteriastrum elongatum Cleve, 1897	3192917	www.gbif.org/species/3192917	0			0	scaled.circles
162923	Bacterosira	Bacterosira H.H. Gran, 1900	2627674	www.gbif.org/species/2627674	675			0	scaled.circles
162924	Polyblepharidaceae	Polyblepharidaceae P.A. Dangeard, 1889	5427	www.gbif.org/species/5427	122			0	scaled.circles
162927	Bacterosira bathyomphala	Bacterosira bathyomphala (Cleve) Syvertsen & Hasle, 1993	7544781	www.gbif.org/species/7544781	144			0	scaled.circles
162934	Tetrastrum	Tetrastrum Chodat, 1895	2641043	www.gbif.org/species/2641043	403			0	scaled.circles
162940	Biddulphia obtusa	Biddulphia obtusa (Kützing) Ralfs, 1861	3193668	www.gbif.org/species/3193668	0			0	scaled.circles
162941	Staurastrum alternans	Staurastrum alternans Brébisson, 1848	7475667	www.gbif.org/species/7475667	12			0	scaled.circles
162943	Stigeoclonium amoenum	Stigeoclonium amoenum Kützing, 1845	2640003	www.gbif.org/species/2640003	1			0	scaled.circles
162947	Peronosporales	Peronosporales E. Fisch., 1892	1259	www.gbif.org/species/1259	12014			0	scaled.circles
162952	Biddulphia biddulphiana	Biddulphia biddulphiana (J.E.Smith) Boyer, 1900	3193678	www.gbif.org/species/3193678	1	11046163, 3193680	Biddulphia pulchella, Conferva biddulphiana	0	scaled.circles
162953	Biddulphia subaequa	Biddulphia subaequa (Kützing) J.Ralfs, 1861	4275294	www.gbif.org/species/4275294	0	4376684	Odontella subaequa	0	scaled.circles
162955	Pythiaceae	Pythiaceae J. Schröt., 1893	8294	www.gbif.org/species/8294	538			0	scaled.circles
162981	Cyathomonas	Cyathomonas Fromentel, 1874	4281057	www.gbif.org/species/4281057	0			0	scaled.circles
162983	Denticella turgida	Denticella turgida Ehrenberg, 1840	3191772	www.gbif.org/species/3191772	367	3191773, 3191771, 9597241, 7791156	Biddulphia turgida, Cerataulus turgidus, Cerataulus turgidus f. turgidus, Odontella turgida	9	scaled.circles
162998	Chaetoceros anastomosans var. externus	Chaetoceros anastomosans var. externus (Gran) Hustedt, 1930	4275418	www.gbif.org/species/4275418	0			0	scaled.circles
163001	Chaetoceros baculites	Chaetoceros baculites Meunier, 1910	4376558	www.gbif.org/species/4376558	3			0	scaled.circles
163013	Chaetoceros calcitrans	Chaetoceros calcitrans (Paulsen) Takano, 1968	3193029	www.gbif.org/species/3193029	80			0	scaled.circles
163016	Chaetoceros ceratosporus var. ceratosporus	Chaetoceros ceratosporus var. ceratosporus Ostenfeld, 1910	7953196	www.gbif.org/species/7953196	2831			0	scaled.circles
163019	Chaetoceros circinalis	Chaetoceros circinalis (Meunier) K.G. Jensen & Moestrup, 1998	4376592	www.gbif.org/species/4376592	178			0	scaled.circles
163026	Chaetoceros coronatus	Chaetoceros coronatus Gran, 1897	4376533	www.gbif.org/species/4376533	109			0	scaled.circles
163048	Chaetoceros didymus var. didymus	Chaetoceros didymus var. didymus Ehrenberg, 1845	4275406	www.gbif.org/species/4275406	0			0	scaled.circles
163049	Chaetoceros didymus var. anglicus	Chaetoceros didymus var. anglicus (Grunow) Gran, 1908	4275407	www.gbif.org/species/4275407	0			0	scaled.circles
163054	Chaetoceros didymus var. protuberans	Chaetoceros didymus var. protuberans (H.S.Lauder) H.H.Gran & K.Yendo, 1914	4275408	www.gbif.org/species/4275408	0			0	scaled.circles
163055	Chaetoceros protuberans	Chaetoceros protuberans Lauder, 1864	4376560	www.gbif.org/species/4376560	123			0	scaled.circles
163056	Chaetoceros difficilis	Chaetoceros difficilis Cleve, 1900	4275373	www.gbif.org/species/4275373	0			0	scaled.circles
163063	Chaetoceros holsaticus	Chaetoceros holsaticus F.Schütt, 1895	3192992	www.gbif.org/species/3192992	1213			0	scaled.circles
163089	Chaetoceros minimus	Chaetoceros minimus (Levander) D.Marino, G.Giuffre, M.Montresor & A.Zingone, 1991	4376586	www.gbif.org/species/4376586	999			0	scaled.circles
163094	Imantonia	Imantonia N.Reynolds, 1974	3202298	www.gbif.org/species/3202298	2			0	scaled.circles
163098	Chaetoceros muelleri	Chaetoceros muelleri Lemmermann, 1898	4275388	www.gbif.org/species/4275388	431			0	scaled.circles
163100	Monoraphidium komarkovae	Monoraphidium komarkovae Nygaard, 1979	2641622	www.gbif.org/species/2641622	1822	2641623	Monoraphidium setiforme	7	scaled.circles
163101	Monoraphidium minutum	Monoraphidium minutum (Nägeli) Komárková-legnerová, 1969	2641611	www.gbif.org/species/2641611	2874	2641612, 2641614, 8050246, 7959190, 8375138, 2641615	Ankistrodesmus lunulatus, Ankistrodesmus minutissimus, Choricystis minuta, Rhaphidium convolutum var. minutum, Rhaphidium minutum, Selenastrum minutum	0	scaled.circles
163102	Coccomyxaceae	Coccomyxaceae Smith, 1933	8785	www.gbif.org/species/8785	685			0	scaled.circles
163106	Chaetoceros paulsenii	Chaetoceros paulsenii Ostenfeld, 1902	4376536	www.gbif.org/species/4376536	0			0	scaled.circles
163108	Kirchneriella	Kirchneriella Schmidle, 1893	2641223	www.gbif.org/species/2641223	30			0	scaled.circles
163110	Raphidocelis	Raphidocelis Hindák, 1977	7906657	www.gbif.org/species/7906657	48	2638449, 2640440	Kirchneria, Pseudokirchneriella	0	scaled.circles
163112	Chaetoceros radicans	Chaetoceros radicans F.Schütt, 1895	3193003	www.gbif.org/species/3193003	149			0	scaled.circles
163118	Chaetoceros seiracanthus	Chaetoceros seiracanthus Gran, 1897	3192983	www.gbif.org/species/3192983	197			0	scaled.circles
163120	Spondylomoraceae	Spondylomoraceae Korshikov, 1923	6334	www.gbif.org/species/6334	22			0	scaled.circles
163124	Chaetoceros socialis f. socialis	Chaetoceros socialis f. socialis Lauder, 1864	4376545	www.gbif.org/species/4376545	118			0	scaled.circles
163125	Scenedesmus ellipticus	Scenedesmus ellipticus Corda, 1835	2640915	www.gbif.org/species/2640915	689	2640916, 2640917, 2640918	Scenedesmus ecornis var. flexuosus, Scenedesmus flexuosus, Scenedesmus linearis	20	scaled.circles
163126	Chaetoceros socialis f. radians	Chaetoceros socialis f. radians (F.Schütt) A.I.Proshkina-Lavrenko, 1963	4376546	www.gbif.org/species/4376546	509			0	scaled.circles
163127	Euglena sanguinea	Euglena sanguinea Ehrenberg, 1832	3209756	www.gbif.org/species/3209756	24	8120980, 7929618, 10759649, 11285233	Euglena haematodes, Euglena magnifica, Euglena paludosa, Euglena viridis var. sanguinea	0	scaled.circles
163131	Chaetoceros subtilis var. subtilis	Chaetoceros subtilis var. subtilis Cleve, 1896	4376568	www.gbif.org/species/4376568	3277			0	scaled.circles
163137	Chaetoceros throndsenii	Chaetoceros throndsenii (Marino, Montresor & Zingone) Marino, Montresor & Zingone, 1991	3192976	www.gbif.org/species/3192976	3211			0	scaled.circles
163150	Chaetoceros throndsenii var. throndsenii	Chaetoceros throndsenii var. throndsenii (Marino, Montresor & Zingone) Marino, Montresor & Zingone, 1991	4376541	www.gbif.org/species/4376541	6			0	scaled.circles
163161	Chaetoceros tortissimus	Chaetoceros tortissimus Gran, 1900	4275399	www.gbif.org/species/4275399	176			0	scaled.circles
163181	Colepidae	Colepidae Ehrenberg, 1838	7907941	www.gbif.org/species/7907941	1313			0	scaled.circles
163189	Coscinodiscus obscurus	Coscinodiscus obscurus A.Schmidt, 1878	5421551	www.gbif.org/species/5421551	0			0	scaled.circles
163191	Coscinodiscus subbulliens	Coscinodiscus subbulliens E.G.Jörgensen, 1905	5421478	www.gbif.org/species/5421478	3	7714808	Coscinodiscus asteromphalus var. subbulliens	0	scaled.circles
163195	Cyclotella antiqua	Cyclotella antiqua W.Smith, 1853	3193215	www.gbif.org/species/3193215	0			0	scaled.circles
163196	Cyclotella caspia	Cyclotella caspia Grunow, 1878	3193106	www.gbif.org/species/3193106	255			0	scaled.circles
163197	Cyclotella hakanssoniae	Cyclotella hakanssoniae Wendker, 1991	3193105	www.gbif.org/species/3193105	0			0	scaled.circles
163199	Cyclotella comensis	Cyclotella comensis Grunow in Van Heurck, 1882	3193186	www.gbif.org/species/3193186	0			0	scaled.circles
163202	Cyclotella distinguenda	Cyclotella distinguenda Hustedt, 1928	3193197	www.gbif.org/species/3193197	3			0	scaled.circles
163207	Cyclotella kuetzingiana var. radiosa	Cyclotella kuetzingiana var. radiosa Fricke in Schmidt et al., 1900	7838533	www.gbif.org/species/7838533	0			0	scaled.circles
163211	Cyclotella ocellata	Cyclotella ocellata Pantocsek, 1901	3193132	www.gbif.org/species/3193132	1			0	scaled.circles
163213	Cyclotella planctonica	Cyclotella planctonica Brunnthaler, 1901	3193119	www.gbif.org/species/3193119	6	9597681	Cyclotella socialis var. planctonica	0	scaled.circles
163217	Cyclotella schumannii	Cyclotella schumannii (Grunow) Håk.	3193214	www.gbif.org/species/3193214	0			0	scaled.circles
163219	Cyclotella socialis	Cyclotella socialis Schütt, 1899	3193219	www.gbif.org/species/3193219	2			0	scaled.circles
163223	Cyclotella wulfiae	Cyclotella wulfiae Meyer & Håkansson, 1997	3193100	www.gbif.org/species/3193100	0			0	scaled.circles
163233	Dimeregramma	Dimeregramma J. Ralfs in A. Pritchard, 1861	3191973	www.gbif.org/species/3191973	4			0	scaled.circles
163234	Dimeregramma minus	Dimeregramma minus (Gregory) Ralfs in Pritchard, 1861	8097781	www.gbif.org/species/8097781	0			0	scaled.circles
163235	Denticula	Denticula F.T. Kützing, 1844	2627962	www.gbif.org/species/2627962	82			0	scaled.circles
163239	Ellerbeckia	Ellerbeckia R.M. Crawford, 1988	3193720	www.gbif.org/species/3193720	0			0	scaled.circles
163240	Ellerbeckia arenaria	Ellerbeckia arenaria (Moore ex Ralfs) R.M.Crawford, 1988	8591141	www.gbif.org/species/8591141	0			0	scaled.circles
163241	Guinardia cylindrus	Guinardia cylindrus (Cleve) Hasle, 1996	3194119	www.gbif.org/species/3194119	0			0	scaled.circles
163246	Euglena viridis	Euglena viridis (O.F.Müller) Ehrenberg, 1830	8357990	www.gbif.org/species/8357990	7	7670104, 7544099, 7975845, 8376058, 7455437, 7958280, 8051141, 8033440	Cercaria viridis, Euglena archaeoviridis, Euglena viridis f. salina, Euglena viridis var. halophila, Euglena viridis var. lefevrei, Euglena viridis var. maritima, Euglena viridis var. mucosa, Euglena viridis var. purpurea	0	scaled.circles
163247	Trachelomonas	Trachelomonas Ehrenberg, 1834	3208889	www.gbif.org/species/3208889	2754	4907176, 4906899, 4900123, 9805767, 3210117, 3235437, 4898770	Chaetoglena, Chaetotyphla, Chonemonas, Lagenella, Lagenula, Laguncula, Trypemonas	0	scaled.circles
163248	Hemiaulus	Hemiaulus P.A.C. Heiberg, 1863	7665959	www.gbif.org/species/7665959	123			0	scaled.circles
163249	Hemiaulus hauckii	Hemiaulus hauckii Grunow ex Van Heurck, 1882	5421731	www.gbif.org/species/5421731	0			0	scaled.circles
163250	Hemiaulus sinensis	Hemiaulus sinensis Greville, 1865	5421754	www.gbif.org/species/5421754	0			0	scaled.circles
163257	Isthmia	Isthmia C.A. Agardh, 1832	3193639	www.gbif.org/species/3193639	1			0	scaled.circles
163259	Isthmia enervis	Isthmia enervis Ehrenberg, 1838	5421891	www.gbif.org/species/5421891	1	7439845	Conferva obliquata	0	scaled.circles
163260	Isthmia nervosa	Isthmia nervosa Kützing, 1844	5421895	www.gbif.org/species/5421895	0			0	scaled.circles
163276	Melosira octogona	Melosira octogona A.W.F.Schmidt, 1893	3194012	www.gbif.org/species/3194012	0			0	scaled.circles
163277	Melosira undulata	Melosira undulata (Ehrenberg) Kützing, 1844	3194085	www.gbif.org/species/3194085	22	7374392	Gaillionella undulata	0	scaled.circles
163279	Trachelomonas abrupta	Trachelomonas abrupta Svirenko [Swirenko], 1914	7612666	www.gbif.org/species/7612666	1			0	scaled.circles
163295	Orthoseirales	Orthoseirales Crawford	490	www.gbif.org/species/490	5172			0	scaled.circles
163296	Orthoseiraceae	Orthoseiraceae Crawford	7151	www.gbif.org/species/7151	5172			0	scaled.circles
163297	Orthoseira	Orthoseira G.H.K. Thwaites, 1848	3193880	www.gbif.org/species/3193880	5172	4887336	Orthosira	0	scaled.circles
163306	Euglena texta	Euglena texta (Dujardin) Hübner, 1886	3209800	www.gbif.org/species/3209800	4	8394693, 3209805	Crumenula texta, Lepocinclis texta	0	scaled.circles
163316	Euglena geniculata	Euglena geniculata Dujardin, 1841	3209715	www.gbif.org/species/3209715	2			0	scaled.circles
163321	Pleurosira	Pleurosira (G. Meneghini) V.B.A. Trevisan di San Leon, 1848	3191857	www.gbif.org/species/3191857	0			0	scaled.circles
163322	Pleurosira laevis	Pleurosira laevis (Ehrenberg) Compère, 1982	8864005	www.gbif.org/species/8864005	0	3191776	Cerataulus laevis	0	scaled.circles
163325	Ralfsiales	Ralfsiales Nakamura ex P.-E.Lim & H.Kawai, 2007	7962243	www.gbif.org/species/7962243	10695			0	scaled.circles
163329	Pleurosira laevis f. polymorpha	Pleurosira laevis f. polymorpha Compère, 1982	3191859	www.gbif.org/species/3191859	0			0	scaled.circles
163330	Podosira montagnei	Podosira montagnei Kützing, 1844	3193956	www.gbif.org/species/3193956	0			0	scaled.circles
163337	Psammodiscus	Psammodiscus F.E. Round & D.G. Mann, 1980	8140329	www.gbif.org/species/8140329	7			0	scaled.circles
163338	Psammodiscus nitidus	Psammodiscus nitidus (W.Gregory) Round & D.G.Mann, 1980	8114011	www.gbif.org/species/8114011	0			0	scaled.circles
163339	Phacus	Phacus Dujardin, 1841	6761067	www.gbif.org/species/6761067	1581	5428626	Hyalophacus	0	scaled.circles
163342	Pseudosolenia	Pseudosolenia B.G. Sundstrom, 1986	3194101	www.gbif.org/species/3194101	5471			0	scaled.circles
163344	Pseudosolenia calcar-avis	Pseudosolenia calcar-avis (Schultze) B.G.Sundström, 1986	3194102	www.gbif.org/species/3194102	5468			0	scaled.circles
163353	Phacus curvicauda	Phacus curvicauda Svirenko, 1915	5425147	www.gbif.org/species/5425147	15	5425015, 11313281	Phacus brevicaudata, Phacus pleuronectes var. brevicaudata	0	scaled.circles
163354	Phacus pleuronectes	Phacus pleuronectes (O.F.Müller) Nitzsch ex Dujardin, 1841	5425077	www.gbif.org/species/5425077	8	8337030, 7733123	Cercaria pleuronectes, Phacus megapyrenoideus	0	scaled.circles
163356	Phacus tortus	Phacus tortus (Lemmermann) Skvortsov, 1928	5425145	www.gbif.org/species/5425145	94	5425013	Phacus longicauda var. tortus	0	scaled.circles
163359	Phacus acuminatus	Phacus acuminatus Stokes, 1885	6785023	www.gbif.org/species/6785023	59			0	scaled.circles
163362	Phacus alatus	Phacus alatus G.A.Klebs, 1883	8277081	www.gbif.org/species/8277081	0			0	scaled.circles
1633651	Balechina gracilis	Balechina gracilis (Bergh) F.Gómez, Artigas & Gast, 2021	12266905	www.gbif.org/species/12266905	701	7747708, 9100475, 3207614, 3207615, 4267729, 4379280	Amphidinium vasculum, Balechina pachydermata, Gymnodinium gracile, Gymnodinium lohmannii, Gymnodinium pachydermatum, Gymnodinium roseum	663	scaled.circles
163373	Phacus helikoides	Phacus helikoides Pochmann, 1942	6785009	www.gbif.org/species/6785009	4	7646243	Phacus sesquitortus	0	scaled.circles
163375	Phacus longicauda	Phacus longicauda (Ehrenberg) Dujardin, 1841	6785019	www.gbif.org/species/6785019	14	7711951, 9574264, 7831267, 5425011, 5425014	Euglena longicauda, Phacus longicauda f. insectus, Phacus longicauda subsp. insectus, Phacus longicauda var. insectus, Phacus longicauda var. major	0	scaled.circles
163383	Phacus skujae	Phacus skujae Skvortsov, 1928	5424985	www.gbif.org/species/5424985	0			0	scaled.circles
163386	Phacus orbicularis	Phacus orbicularis K.Hübner, 1886	5425161	www.gbif.org/species/5425161	43	7953035, 5711379, 6879640, 6785034	Phacus orbicularis f. communis, Phacus orbicularis var. caudatus, Phacus platalea, Phacus undulatus	0	scaled.circles
163390	Skeletonema potamos	Skeletonema potamos (C.I.Weber) Hasle, 1976	3193383	www.gbif.org/species/3193383	8			0	scaled.circles
163394	Stellarima microtrias	Stellarima microtrias (Ehrenberg) G.R.Hasle & P.A.Sims, 1986	3191503	www.gbif.org/species/3191503	73			0	scaled.circles
163401	Lepocinclis	Lepocinclis Perty, 1849	3208529	www.gbif.org/species/3208529	597			0	scaled.circles
163402	Stephanodiscus alpinus	Stephanodiscus alpinus Hustedt, 1942	3193283	www.gbif.org/species/3193283	0			0	scaled.circles
